count,dataset,session,movie,location,y_coordinate,x_coordinate,Resp_u,Resp_v,GT_u,GT_v
1522,7,5,1,2,282,222,1.19283557362331,7.85803238789911,2.666967869,-16.38895988
1523,7,5,1,3,571,419,-2.67767825952877,5.65271381856152,-18.82855606,5.918371677
1524,7,5,1,4,515,438,0.0381666148610305,6.47888283476924,-10.99750042,-0.728192389
1525,7,5,1,5,445,445,6.40612450546471,3.3500285194909,2.249370575,4.849568367
1526,7,5,1,6,279,469,0.181465525224438,4.68968909161922,-18.16797256,-1.007824183
1527,7,5,1,7,482,482,6.08425441013439,1.62162214247706,6.298145294,-1.092435002
1528,7,5,1,8,399,503,-7.12105989151988,1.26235887539875,-9.935642242,-3.526896954
1529,7,5,1,9,447,524,4.6493638101931,2.05381309810783,-0.522560596,8.556323051
1530,7,5,1,10,301,555,0.931676957070451,2.3410058330285,12.19445515,-1.421908855
1531,7,5,2,1,461,69,2.39544621441493,-2.04387200431375,-11.85442257,-10.00825596
1532,7,5,2,2,359,214,-5.00057521688226,-1.38807371939477,-3.951601982,-5.710104942
1533,7,5,2,3,348,287,-3.65634952253682,4.460114307304,-3.810651541,3.845092058
1534,7,5,2,4,374,329,2.21804555623792,-2.79417754102085,-2.029268742,7.762111664
1535,7,5,2,5,454,338,8.80439170425395,-0.588510109861134,3.432683706,6.099215508
1536,7,5,2,6,349,378,-1.92296565527355,2.09726083776761,-6.222987175,10.65012646
1537,7,5,2,7,377,409,-1.44798559459667,7.42962408204161,4.244058609,-7.386818886
1538,7,5,2,8,412,413,-1.26789799711947,8.18097456301644,0.772907495,16.44249153
1539,7,5,2,9,439,451,-3.27202248881439,7.12207073325482,-4.271080017,-6.504590988
1540,7,5,2,10,476,452,-2.91598150285483,7.90785184298983,-3.851890087,5.244731903
1541,7,6,1,1,492,122,-0.898449241982164,-3.33267431534033,4.670218945,-2.849092722
1542,7,6,1,2,447,148,-3.08635292119847,-2.25721426335058,-1.173254609,-3.888214111
1543,7,6,1,3,261,172,-6.23168741135839,-3.43159881096658,-5.949049473,-2.502326012
1544,7,6,1,4,374,210,4.96544357828055,-0.11313707094765,4.469684601,-10.16075611
1545,7,6,1,5,262,260,1.90284975991684,-3.80111836946775,-0.352249295,-3.497644186
1546,7,6,1,6,367,327,-2.42055852258707,-0.0951940647996737,-0.679835439,0.994649649
1547,7,6,1,7,390,348,-4.95830815339841,-1.02983488782107,-3.591924667,-0.607626081
1548,7,6,1,8,275,354,-3.21585085304536,-0.624596178253288,-1.397665381,0.194074392
1549,7,6,1,9,329,426,-2.71667055883152,-0.777814172602377,-0.647865057,-5.147501945
1550,7,6,1,10,228,515,5.13948083676421,-3.96658820107983,5.236505032,-3.377571821
1551,7,6,2,1,370,197,9.30587163339183,4.85789125613325,3.798551798,2.390240908
1552,7,6,2,2,414,215,9.3075942730842,3.71503435634716,3.633886576,1.467380881
1553,7,6,2,3,266,270,5.14070419003809,9.19466113160146,11.12812233,6.734736443
1554,7,6,2,4,488,274,0.441018509411249,9.62896745684302,1.841123819,12.76531124
1555,7,6,2,5,387,336,-7.58675524134651,-2.12784152393256,-8.490039825,-1.108608723
1556,7,6,2,6,222,434,-7.88958893665605,-6.04388367097534,-9.432406425,1.528833866
1557,7,6,2,7,252,445,11.6127816651961,4.55329817498125,7.925701141,-0.162316799
1558,7,6,2,8,249,492,-5.11810123004858,1.42763353227524,1.760753393,4.071048737
1559,7,6,2,9,326,508,6.55852365000674,1.71128568207721,6.809250355,-1.954167604
1560,7,6,2,10,472,515,2.83363496938383,0.605648446112732,6.49793148,-0.316635609
1561,7,7,1,1,374,162,1.79840857014065,7.81390243965183,16.10510445,4.69960022
1562,7,7,1,2,323,190,2.46565327411679,73.5529032258875,-12.21148682,4.070820808
1563,7,7,1,3,378,205,3.00780256454526,7.04241590909631,5.129183292,-3.540213346
1564,7,7,1,4,379,213,3.12276062764255,6.31677736192655,-14.67936993,-3.599498749
1565,7,7,1,5,457,337,9.24261931659822,0.52699827129968,13.27000999,1.060493112
1566,7,7,1,6,310,448,5.98702654231713,-1.32050193626956,5.190043926,-4.074372292
1567,7,7,1,7,302,477,2.48634602979743,-2.87291284573717,0.336716801,-3.671970367
1568,7,7,1,8,416,534,-4.7003046137387,-1.42502773665709,-6.446435452,-3.986264706
1569,7,7,1,9,296,555,-1.55348908047373,-0.428620777095079,6.69171524,-0.642606497
1570,7,7,1,10,357,563,-8.33160506378675,0.338564483924612,-6.983251572,-1.810036659
1571,7,7,2,1,547,284,-5.48233382431856,0.536032502776261,-5.769369125,-2.590686798
1572,7,7,2,2,511,293,-5.29623647025467,1.0834243078883,-13.33708096,-7.512742996
1573,7,7,2,3,447,317,-4.9280595539743,0.0464169622437855,-11.90167999,2.759801626
1574,7,7,2,4,557,318,-0.985178160173401,3.86800471134493,6.78653717,4.263638496
1575,7,7,2,5,495,322,-4.11874299550831,2.42378409400846,-16.03204536,1.157389641
1576,7,7,2,6,354,342,5.58720484587434,1.58668160579825,5.818223953,0.423983097
1577,7,7,2,7,494,356,-4.73104888765268,1.99788702530408,-1.388242602,6.687934875
1578,7,7,2,8,461,361,-5.72100310038203,1.68401157269264,-7.471822262,14.69795609
1579,7,7,2,9,259,411,6.29691172809566,-0.452156939039222,5.613965511,-0.166586637
1580,7,7,2,10,371,543,1.90758570110775,0.369901764123043,3.293614388,2.078696728
1581,7,8,1,1,180,96,7.1550959463831,3.11425120042748,7.925774574,5.867229462
1582,7,8,1,2,384,124,6.8846142318894,1.56825957694257,16.73674011,3.789833784
1583,7,8,1,3,426,141,8.39397565478884,1.42455471329269,17.46391296,3.605973244
1584,7,8,1,4,283,206,2.43087712113301,0.0968654681337111,9.893594742,-5.995110512
1585,7,8,1,5,342,241,0.791660400564026,1.20157628474621,-7.026304722,-11.10423851
1586,7,8,1,6,233,253,0.517942600216581,0.606350905321815,0.481419802,2.797462225
1587,7,8,1,7,366,335,5.00541810863165,0.0222904974300188,5.261301517,2.600838184
1588,7,8,1,8,478,439,-5.63391162496222,3.83509652492775,-8.857116699,11.92902184
1589,7,8,1,9,186,466,-3.8199989794671,5.71779180086554,2.121020079,7.400215626
1590,7,8,1,10,287,472,-5.27130744064471,4.07050037640171,-2.556009054,11.22895718
1591,7,8,2,1,331,74,-7.04003976442631,0.298005729513699,-10.53447437,2.581001043
1592,7,8,2,2,249,174,3.22146516317439,-6.62714157041689,4.81267786,-0.64630127
1593,7,8,2,3,293,224,2.14701311560902,-5.48839177481118,-1.406579614,-1.309259415
1594,7,8,2,4,261,228,2.52631312029859,-6.85945216351897,3.686455965,-1.476853132
1595,7,8,2,5,253,304,5.20888121657877,-0.612045491767303,7.807030678,0.792043447
1596,7,8,2,6,263,337,2.95141247920281,-1.22954169821282,3.452863455,-2.387777328
1597,7,8,2,7,238,340,3.63851314551993,0.279391376022352,10.77990723,1.330615282
1598,7,8,2,8,255,384,-5.84907056580057,1.21958288217318,-3.276483297,2.498759508
1599,7,8,2,9,379,390,-4.55771430237435,1.40940667710166,-5.617228508,-0.76435113
1600,7,8,2,10,307,445,-5.65952237465098,1.31737212678318,-4.702487469,0.46139431
1601,7,9,1,1,344,362,5.48205147751205,2.26560333053099,-3.863996267,9.909777641
1602,7,9,1,2,361,387,9.67558877984283,2.08861352158996,16.02529716,-2.646819115
1603,7,9,1,3,293,403,7.67777022594893,3.35349204950791,15.04640198,-2.865586519
1604,7,9,1,4,383,417,7.424750411339,2.79706140558769,18.41679382,-2.563796043
1605,7,9,1,5,258,423,8.01157405013837,3.39839450769234,16.04442024,-3.147407055
1606,7,9,1,6,310,471,-7.56188788956608,-0.80015195190835,-15.35016727,-1.22421813
1607,7,9,1,7,434,474,-9.39112672812689,-1.13355039091951,-4.476690292,-5.79861927
1608,7,9,1,8,293,531,-9.19197509867328,-0.376576171090558,-14.88728142,-2.285523653
1609,7,9,1,9,230,533,-8.297195494439,-0.341296069956249,-14.03036213,-1.68794179
1610,7,9,1,10,340,598,-8.53837604319618,-0.808151742858528,-12.83233833,-2.02156949
1611,7,9,2,1,247,87,2.42856114581326,4.90084355298296,2.035564661,4.412094593
1612,7,9,2,2,194,182,6.32852037287012,3.30614031600965,7.382982254,12.72369957
1613,7,9,2,3,310,258,3.1372839164017,2.24932763886169,1.087925553,4.349149704
1614,7,9,2,4,226,265,4.64599132170488,2.11858716984216,-3.566529512,6.114425659
1615,7,9,2,5,471,291,7.12710325157735,0.75244520729419,8.489859581,-2.095161438
1616,7,9,2,6,555,323,6.13722742558318,-0.77782073456861,3.610231876,-3.081378698
1617,7,9,2,7,373,348,5.9232623854619,0.278603897318469,5.202515602,0.236579657
1618,7,9,2,8,238,406,-0.309962839415644,0.00670641766759123,-3.172219992,-0.056357622
1619,7,9,2,9,323,441,-2.74539670259097,-0.791811493537242,-8.256180763,1.563608885
1620,7,9,2,10,317,538,-1.75499454722788,-1.19680310029863,-7.443360329,-5.538619041
1621,7,10,1,1,353,82,-1.63660710119891,-0.280963803759869,-18.5762043,-4.742541313
1622,7,10,1,2,307,131,6.41821025809049,-8.23988506291685,5.345377922,-1.030566692
1623,7,10,1,3,287,214,-2.11572975550222,4.90758625462862,-2.244459391,4.847064018
1624,7,10,1,4,333,222,1.74071218185683,-7.4355385324157,4.453114033,-16.66927338
1625,7,10,1,5,509,283,2.07038175717263,5.8364618077519,-0.101859808,2.10628891
1626,7,10,1,6,522,388,4.741122739654,1.582160988548,3.283629894,0.091341197
1627,7,10,1,7,406,397,8.49412780987181,-3.83293487304414,11.09336185,8.407178879
1628,7,10,1,8,391,434,8.4693572468751,-3.11522857797899,15.35075855,-1.412106872
1629,7,10,1,9,513,435,1.30659292762711,3.11505493622689,-8.739723206,0.057506382
1630,7,10,1,10,567,467,-0.912468593850639,2.24687825368787,-15.86080742,1.084545374
1631,7,10,2,1,477,105,-1.65891065835051,3.58692431520895,-2.426707268,3.720461369
1632,7,10,2,2,378,142,4.4093976376654,1.83359998160671,4.337489605,1.772881985
1633,7,10,2,3,485,165,6.2348975843951,2.6180498383927,8.888721466,4.21982336
1634,7,10,2,4,455,287,-6.17086846442483,2.12192026808364,-6.049913883,1.068158269
1635,7,10,2,5,417,328,-6.56532838395564,2.2183157805501,-4.382874012,0.527163506
1636,7,10,2,6,544,332,-7.13982839268867,1.28952619974977,-5.556211948,5.194757938
1637,7,10,2,7,342,403,6.23585302172164,-3.61113412864156,6.292815685,-1.983226299
1638,7,10,2,8,315,475,-5.41357284824203,5.51314774046117,-4.231022358,3.3698318
1639,7,10,2,9,363,522,0.217851305585554,1.32106334169961,0.478548199,-7.049815178
1640,7,10,2,10,397,569,-7.03269235624077,-0.0198045083475007,-3.941891193,-0.214606524
1641,7,11,1,1,372,103,-4.44212937201852,2.39315862234733,-4.320921898,0.720378399
1642,7,11,1,2,516,158,-1.73059032522384,1.91251726959333,-6.108953476,0.173245728
1643,7,11,1,3,556,174,-6.7140876584093,6.39007911119404,-11.25533009,-5.247468472
1644,7,11,1,4,494,214,6.91129288047982,-1.9059456689953,14.22556686,-0.998830438
1645,7,11,1,5,365,217,-4.96032392698499,7.74605155641971,-7.62537384,9.945895195
1646,7,11,1,6,328,232,1.32646617585925,1.18162943359839,2.832343578,2.496711254
1647,7,11,1,7,393,273,4.22208671733622,-3.59472632671882,2.974568605,-1.219239831
1648,7,11,1,8,337,275,2.69017156833005,-7.33795375086729,1.302121043,-8.422513008
1649,7,11,1,9,463,350,5.26961272402356,-0.219479235681896,4.617242336,1.648859024
1650,7,11,1,10,351,543,-4.11206318530863,1.75667581654765,-5.461419582,6.090973854
1651,7,11,2,1,428,126,-4.57042920144842,5.94417604440469,3.317878008,3.786881924
1652,7,11,2,2,478,181,3.57294717564311,-3.71311340665929,3.778795958,-0.762992859
1653,7,11,2,3,357,184,6.6708975123381,-2.69359773535606,11.02046394,2.350213766
1654,7,11,2,4,382,262,5.31543469181242,-2.13704015301777,13.84064865,-4.344222069
1655,7,11,2,5,296,291,4.3768703219482,-1.47402163146355,-2.546937943,0.667173862
1656,7,11,2,6,363,342,2.47392713125202,1.11208964871936,2.281270742,-0.11658144
1657,7,11,2,7,300,400,-1.84878770306835,7.01350280228793,0.259615898,-15.45228863
1658,7,11,2,8,290,533,-8.128415763834,1.54036754358981,-12.86076355,-8.212767601
1659,7,11,2,9,328,542,-8.36862800525312,0.281257869403241,-12.95377731,-10.95901585
1660,7,11,2,10,444,574,-3.50233064979746,0.30744506066354,3.907035828,-0.900247097
1661,7,12,1,1,412,116,7.20609544900715,0.358815036986571,16.08437157,-4.192583561
1662,7,12,1,2,288,127,7.07731809557179,0.67282018689683,9.132048607,-4.146833897
1663,7,12,1,3,377,152,2.38349357875757,2.79073735167109,-0.902809501,-14.98146152
1664,7,12,1,4,353,155,2.85636745875753,3.43705303590719,-0.033236504,12.06845379
1665,7,12,1,5,309,217,2.42353666042519,7.19158530819108,7.232266426,15.70689964
1666,7,12,1,6,472,357,0.389682297407431,-3.64864559370126,-0.149568319,-3.841411591
1667,7,12,1,7,420,358,0.2253291675724,-3.8230000396324,-3.713602066,-3.138872623
1668,7,12,1,8,287,511,1.0366694459415,-0.494392764174441,-1.773885727,0.491239071
1669,7,12,1,9,352,519,3.41696470823294,0.35053959112221,-3.831408024,-0.756183863
1670,7,12,1,10,288,576,4.64570792633242,-4.91574836712639,0.478058338,6.532962799
1671,7,12,2,1,347,82,-6.4278629056594,0.111995740246027,-4.689058304,1.190076351
1672,7,12,2,2,504,95,-7.28385348130752,-0.158891894857006,-15.34831524,0.682384253
1673,7,12,2,3,296,101,-2.51758846832758,0.731004979642635,5.657491684,0.358242035
1674,7,12,2,4,274,169,0.887835161536487,2.98671387293968,2.089294434,-3.30292058
1675,7,12,2,5,405,271,7.3816232115867,-0.737850333003358,-13.03566456,7.483376026
1676,7,12,2,6,274,336,5.83688020082756,-0.0709712253995855,8.774656296,-0.342457533
1677,7,12,2,7,346,355,5.85432801251497,0.578746357037992,16.07987404,5.720715523
1678,7,12,2,8,488,367,6.48091517054088,0.559310928769548,16.05739403,-0.812845945
1679,7,12,2,9,296,476,3.31672759204337,-4.16731955494695,6.793291092,-8.631163597
1680,7,12,2,10,305,509,7.12800395399253,-0.399744321950926,8.080726624,-1.762209415
1681,8,1,1,1,138,207,-5.18400484665811,-1.09458216939754,-1.300797,1.105347
1682,8,1,1,2,261,288,-9.84134256481994,-3.32119361241215,-12.66788,0.6748657
1683,8,1,1,3,111,332,-8.10749420567335,0.839034022442659,-3.371857,4.682159
1684,8,1,1,4,359,352,-7.39676864999975,-7.51740295627219,-9.899963,-7.530884
1685,8,1,1,5,315,366,-7.67347165819367,-5.6285634198282,-6.280487,-2.828033
1686,8,1,1,6,374,466,-0.436964351741361,-12.1690637044183,-0.4307556,-10.53241
1687,8,1,1,7,360,551,3.93841455378373,-8.98459907433493,7.186951,-7.811447
1688,8,1,1,8,116,592,2.3235900730346,-0.0713504123482928,2.329895,1.86615
1689,8,1,1,9,309,764,9.37661238565728,-4.71326140960112,11.51184,-1.427994
1690,8,1,1,10,159,790,9.12883639608116,1.37878777177018,11.3114,3.709412
1691,8,1,2,1,190,109,-3.96589264784162,-0.983050256980242,-1.848404,0.978302
1692,8,1,2,2,275,152,-2.83319283445684,-0.886377135093284,-3.833115,-0.08691406
1693,8,1,2,3,326,165,-9.23019484601849,-5.28166788009866,-12.23283,-2.629044
1694,8,1,2,4,368,335,-6.43876354764965,-9.0031385560027,-10.71313,-9.031937
1695,8,1,2,5,122,406,-1.00834460433697,5.42469823724135,-0.3312988,6.007263
1696,8,1,2,6,298,418,-6.06496153468007,1.1662884291361,-12.96582,-0.7815857
1697,8,1,2,7,372,438,-2.14834432273098,-10.7676040089178,-1.415802,-9.999969
1698,8,1,2,8,303,588,-4.48699040151265,0.880867025130509,-7.480652,-0.6512756
1699,8,1,2,9,349,600,6.58705497766701,-6.45522680362983,11.92798,-6.03299
1700,8,1,2,10,216,709,7.46365790423736,1.48741494699372,11.52313,2.104034
1701,8,2,1,1,299,139,0.176943210521169,-0.597005022072929,16.76387,-0.7341461
1702,8,2,1,2,384,196,-5.96351618030844,-7.23468964065787,-12.95364,-5.168915
1703,8,2,1,3,185,223,-5.48423925601615,-0.125178244351444,-3.310837,1.102631
1704,8,2,1,4,410,274,-6.9054937549443,-8.06813672699546,-11.67712,-7.890358
1705,8,2,1,5,437,423,-2.51046932307838,-10.3580231801675,-3.922699,-11.36433
1706,8,2,1,6,416,543,2.88129930997113,-8.85657801849929,3.697693,-8.604591
1707,8,2,1,7,145,600,3.89554250840739,0.452904535628298,1.978699,2.082031
1708,8,2,1,8,368,679,4.97543121202,-4.77634309140313,7.716919,-3.790207
1709,8,2,1,9,266,731,7.51618045188093,-0.994877555504071,4.128174,0.07171631
1710,8,2,1,10,313,786,8.40127369064319,-2.8046106135296,14.75995,-2.053741
1711,8,2,2,1,264,117,-6.72219802770372,-1.45689083972994,-6.204124,0.1190796
1712,8,2,2,2,393,226,-3.09118272477498,-2.77779156155604,-12.05731,-6.025497
1713,8,2,2,3,318,319,-0.526090071503436,0.510921961144809,9.947754,-0.1219025
1714,8,2,2,4,440,381,-2.00174760999825,-4.74631980082105,-6.45462,-11.7779
1715,8,2,2,5,435,459,0.133990031850692,-6.47668278730844,-0.9886169,-11.07656
1716,8,2,2,6,304,503,3.76704876312091,0.915089039511608,7.43573,-0.051834109
1717,8,2,2,7,401,614,6.04303454420507,-5.89608203142604,7.502197,-6.884689
1718,8,2,2,8,347,746,7.62402250388487,-4.03217648180505,8.518494,-2.321945
1719,8,2,2,9,178,772,3.36883016824454,-0.211100671109237,4.885254,1.403168
1720,8,2,2,10,248,845,8.3201783720174,-0.864808077862451,8.17157,0.4728088
1721,8,3,1,1,253,116,-4.30582853340884,1.21940614634558,-12.77488,0.8930054
1722,8,3,1,2,367,155,-2.64894519432837,-0.757900648895988,-10.67839,-4.85173
1723,8,3,1,3,173,225,-5.48478578964822,3.35795470177774,-7.015335,4.830444
1724,8,3,1,4,343,332,-9.91452049368367,-1.43564858101086,-14.61072,-2.206924
1725,8,3,1,5,201,454,-7.70949409108203,2.0308456011051,-10.59299,1.432861
1726,8,3,1,6,396,455,-5.455071802975,-9.59700941893557,-11.50241,-6.466736
1727,8,3,1,7,423,589,-0.426740468701801,-9.73241526107705,-3.522644,-9.436584
1728,8,3,1,8,127,717,-7.39590034459632,3.83906986938316,-4.161438,3.570343
1729,8,3,1,9,399,797,1.7843235032744,-8.4093075767877,5.457153,-6.348679
1730,8,3,1,10,273,803,-5.14762564359306,0.0356673230098204,-4.162659,-0.04598999
1731,8,3,2,1,248,111,0.132062027317551,-0.212030089212741,5.742317,0.1405334
1732,8,3,2,2,401,143,-2.39489917724156,-7.46098296745326,-8.446976,-6.461853
1733,8,3,2,3,289,192,7.60497922966539,0.899054963976029,16.44695,-0.1879272
1734,8,3,2,4,439,287,-2.39271061375402,-7.91827408398396,-4.590698,-11.26579
1735,8,3,2,5,147,306,7.37078968522452,0.300848895748776,6.860352,0.8454895
1736,8,3,2,6,437,400,0.54041756605432,-9.83858016618311,2.957611,-11.14385
1737,8,3,2,7,144,524,9.49304959758494,1.28092336409247,8.364807,0.9023743
1738,8,3,2,8,405,534,3.73944359662287,-8.90585503477485,11.19061,-7.309616
1739,8,3,2,9,151,703,10.7960794492073,3.0144888415098,15.05951,3.70575
1740,8,3,2,10,330,705,10.6274539853186,-5.26622057159711,13.72675,-1.481171
1741,8,4,1,1,189,82,-10.2606801969781,1.07963638767198,-10.99182,2.854095
1742,8,4,1,2,272,126,-11.8057425292452,-1.19029502267516,-15.15373,-0.09967041
1743,8,4,1,3,330,209,-9.34728174891178,-4.49322811300619,-10.99039,-3.064484
1744,8,4,1,4,353,295,-8.63543030345591,-7.71251903041896,-11.0687,-6.270996
1745,8,4,1,5,274,355,-7.17519209551983,-1.89142051716664,-2.611908,-0.1376648
1746,8,4,1,6,360,375,-5.53330802859557,-10.7245054742496,-5.88147,-7.572342
1747,8,4,1,7,355,476,2.22562891503687,-11.8026846143896,2.672791,-6.853088
1748,8,4,1,8,339,579,8.05818329199906,-8.9339987989915,9.555847,-4.55011
1749,8,4,1,9,112,621,9.25729798367024,5.14304197163471,9.632385,7.500549
1750,8,4,1,10,288,665,13.2307588208133,-2.64745924546562,15.672,-1.20108
1751,8,4,2,1,324,242,-8.53378601620609,-6.68574974190494,-13.84482,-3.100418
1752,8,4,2,2,306,317,-7.52763067175785,-4.9194682779891,-6.448883,-1.382629
1753,8,4,2,3,392,334,-4.43509137498034,-8.50814120641005,-7.161835,-5.942413
1754,8,4,2,4,118,378,-3.97257030016353,5.70112662447408,-2.632996,3.918915
1755,8,4,2,5,435,510,1.51477281512587,-9.7863350196788,1.99115,-11.08408
1756,8,4,2,6,281,547,-4.61983687567015,0.422410884283871,-3.88092,-0.07946777
1757,8,4,2,7,400,629,5.40360681308488,-8.42769530834866,7.768066,-6.772446
1758,8,4,2,8,356,772,6.53413473745194,-4.67518494091142,9.890686,-2.900925
1759,8,4,2,9,278,797,-3.77860848744965,-0.602695724870722,-3.870544,-0.08319092
1760,8,4,2,10,281,871,8.89089257137585,-1.82614705568677,8.840271,-0.237915
1761,8,5,1,1,274,189,-11.6390855924593,-2.14140201440085,-12.9077,-0.08566284
1762,8,5,1,2,154,274,-12.5695236902569,1.58749604005232,-10.42053,2.608734
1763,8,5,1,3,349,419,-1.96832006054277,-9.62573967466045,-10.83917,-6.202118
1764,8,5,1,4,278,474,12.2134745450013,1.56136499095629,4.599884,-0.1562195
1765,8,5,1,5,369,516,2.63665058715877,-11.1620157246053,-2.587952,-9.583252
1766,8,5,1,6,175,590,-2.08973218274916,6.3129131918199,-4.274658,1.316681
1767,8,5,1,7,367,638,6.58926074579495,-8.6639563203354,8.305481,-8.780045
1768,8,5,1,8,281,671,-12.8939410133552,0.188202793804037,-9.997131,-0.1456299
1769,8,5,1,9,343,728,9.40629370615366,-6.45955991049354,9.590759,-4.547989
1770,8,5,1,10,135,779,11.3513580886079,3.77601851997464,13.74768,8.905792
1771,8,5,2,1,281,100,-13.8689175677556,0.0765766942197631,-18.47873,-0.2394409
1772,8,5,2,2,344,134,-5.89441230522855,-4.97356833724364,-8.412682,-2.095184
1773,8,5,2,3,391,254,-8.01684420782671,-6.51921325500661,-9.40921,-5.793549
1774,8,5,2,4,132,300,-0.76862669465465,3.27889889367963,-1.758606,2.460358
1775,8,5,2,5,431,394,-1.61553803761204,-10.8634810672745,-4.161224,-10.49521
1776,8,5,2,6,305,486,-6.64607292661244,0.973727964085791,-9.470581,-0.8194885
1777,8,5,2,7,420,516,2.34963939888982,-10.7399045139478,3.64917,-9.090897
1778,8,5,2,8,383,650,7.5463836504747,-7.49272943739152,9.151794,-5.094818
1779,8,5,2,9,167,757,9.05883833777834,2.49283181350825,5.463623,1.502289
1780,8,5,2,10,323,798,8.85354675508707,-1.19325062990496,8.109619,-1.100876
1781,8,6,1,1,229,101,-10.1702758124336,0.0503481448118563,-14.45483,2.02243
